Categorie;Email
Parkeren;Ik heb 30-9 contact opgenomen met de dienst belastingen Amsterdam, dit i.v.m. de door u opgelegde aanslag voor een spandoek wat wij hadden opgehangen bij de kavel van onze nieuwbouw. <br /><br />Ik vind het ongelofelijk en te belachelijk voor woorden dat wij hiervoor een aanslag krijgen opgelegd, afgezien van het feit dat deze dan ook nog niet eens correct is. De gemeente zou blij moeten zijn met ondernemers die willen en kunnen investeren in nieuwbouw in Amsterdam.  <br />In plaats daarvan wordt er door een overijverige ambtenaar meteen een uiting van “reclame” herkend en volgt daarop een aanslag. <br />Mocht u de aanslag niet nietig verklaren, dan verwacht ik wel een aanslag met daarop de correcte bedragen vermeld.<br />Nummer 1 zone c is voor 4 meter lengte is dus 4x € 4,86 =  € 19,44  ( betalen dus meteen voor een heel jaar)<br />Hierbij wil ik gelijk dan ook bezwaar aantekenen voor de belasting die wij dus betalen voor ons naambord op het huidige pand. <br />Aanslag 98507625 groot € 39,36Antwoorden
Belasting, Werk en Inkomen;Besluit omgevingsvergunning reguliere procedure Keizersstraat 26 (aanvraag 1595529) is in tegenstelling tot wat op de website vermeld is NIET ter inzage aanwezig bij het Stadsdeel Centrum.Ervoor zorgen dat ik het besluit in kan zien.
Openbare Ruimte;vandaag heb ik een auto uit de klauwen van uw dienst kunnen redden! op het minervaplein was vandaag een verhuizing.<br />de borden, die dat aangaven zijn pas gisteren geplaatst.<br />hier kan een oppassende burger niet op tijd op reageren.mij is dus een afgang bespaard.<br />maar er is wel een andere auto weggesleept.<br />ik wil dat die man<wbr />/vrouw de sleepkosten niet hoeft te betalen.<br />integendeel, ik wil, dat hij een redelijke vergoeding krijgt voor het oponthoud en de schade. dit is geen behoorlijk overheidsoptreden.
Openbare Ruimte;Ik heb vandaag gebruik gemaakt van P&R Bos en Lommer. Ik heb bij het betalen mijn OV-card gescand. Er stond op de automaat te betalen 1,00 euro. Vervolgens is er 11,00 euro van mijn bankrekening NL71RABO0149438141 afgeschreven. Dit was om 13.37 uur op 31-05-2015. Het betreft de betaalautomaat in de parkeergarage bij de uitgang van AH. Als je uit de AH komt de rechterautomaat.Nee
Parkeren;Ik heb 15-11-2014 een verhuizing doorgegeven en deze is nig steeds niet behandeld. Dat wil zeggen: nog geen bevestiging per post en nog niet ingevoerd bij DUO. Wel moet binnen deze maand de verhuizing bekend zijn bij DUO, anders verloopt mijn uitwonende beurs.<br />Correspondentienummer bevestigingsmail verhuizing: 2014-0263141Graag de stand van zaken doorgeven en zorgen dat de uitwonende beurs op tijd aangevraagd kan worden.
Basisinformatie;Op 17 november heb ik het stadsdeel bij brief verzocht om de bepaling dat op de wildplakzuilen geen commerciele boodschappen mogen worden aangeplakt te handhandhaven. Ik heb op 25 november een ontvangstbevestiging ontvangen met de mededeling dat ik omtrent de afhandeling 'zo spoedig mogelijk' op de hoogte zou worden gesteld. Op 29 november heb ik bij brief aangedrongen op een inhoudelijke reactie. Daarop heb ik op 3 december een gelijkluidende belofte ontvangen, maar sindsdien heb ik niets meer vernomen.Ik wil graag weten waarom ik geen inhoudelijke reactie krijg op mijn verzoek.
Belasting, Werk en Inkomen;Hallo,<br /><br />Ik wil hierbij een klacht indienen. Sinds kort is er in onze straat een laadpaal gekomen voor elektrische autos. Hierdoor zijn wij als bewoners 2 plekken kwijt.. dit is al erg vervelend. Maar nu zie ik dat de auto's van Car2Go op de gewone beschikbare plekken worden geparkeerd waardoor we nog een plek minder hebben terwijl de 2 beschikbare plekken vrij zijn. Kunnen jullie deze klacht serieus oppakken? Want als wij op de plekken parkeren waar de elektrische paal staat worden we weggesleept met een boete van 370,-car2go aanpakken
Parkeren;Ik denk dat het tijd is voor een nieuwe burgemeester. Sinds het aantreden van Burgemeester Eberhard van der Laan lijkt het wel alsof die man alles onodig wil gaan veranderen. Kijk maar bijv naar koningsdag wat geen koningsdag meer is (alle feestjes enz in uithoeken van Amsterdam), horecaondernemers die eerder moeten sluiten waardoor zij minder omzet maken, taxiondernemers die verplicht moeten aansluiten bij een centrale terwijl de meeste centrales geen toegevoegde waarde heeft voor zo een ondernemer dan alleen maar meer kosten. Het steeds hebben over bezuinigingen maar wel een maand lang matrixborden plaatsen om junkies te waarschuwen. Weet je wel wat dat allemaal kost Eberhard??? Zorgvuldig omgaan met belastinggeld hoort bij 1 van jouw taken! Enz enz en dan nu de snorscooters! Man wil je als burgemeester echt iets goeds doen een keer waar echt de meeste Amsterdammers achter staan verbied dan de 2takt snorscooters (lawaai en teveel uitstoot) en harder optreden door polite (meer controlSnorfiets beleid laten zo als het is, en de hard rijders aapakken!
Belasting, Werk en Inkomen;Bij de afdeling voorzieningen van het DWI Noord, staat constant mijn verkeerde adres gegevens in het systeem.<br />Mercuriusplein 12 B daar woon ik al niet meer sinds april 2008Omdat zij het adres niet veranderen naar het huidige adres waar ik sinds april 2008 al woon, sturen ze de papieren die betrekking hebben op voorzieningen en mijn stadspassen elk jaar naar verkeerde adres.<br />Daarom loop ik voorzieningen mis en moet ik steeds de stadspas opnieuw aanvragen en dan komt het wel goed, maar dat brengt steeds kosten met zich mee.<br />Ze weigeren dan een nieuwe te sturen naar het goede adres. Maar laten mij een nieuwe aanvraag indienen.<br />
Belasting, Werk en Inkomen;Mijn zwager heeft kortgeleden een bekeuring van 90 euro gekregen toen hij op een zaterdagmiddag kort op straat (bij ons huis: Baron G.A. Tindalplein 6) geparkeerd stond om iets op te halen (laden en lossen). Zijn bezwaar werd ongegrond verklaard omdat hij langer dan twee minuten niet bij zijn auto zou zijn geweest.<br /><br />Zo'n bekeuring is natuurlijk niet fijn, maar dat blijken de regels te zijn.<br /><br />Als er regels zijn, moeten die ook voor iedereen gelden. Gelijke monniken, gelijke kappen.<br /><br />Elke ochtend van de doordeweekse dagen staan er op dezelfde plek (op straat voor onze deur) tussen 8.25 en 8.35 uur meer dan 5 auto's langer dan 2 minuten geparkeerd. Ouders brengen hun kind naar school.<br /><br />Kunt u mij uitleggen waarom u die mensen geen bekeuring geeft? Kunt u de regels ook op dat tijdstip dagelijks handhaven? Dat lijkt me wel eerlijk.<br />1. De boete van mijn zwager kwijtschelden.<br />2. Handhaven van parkeerverbod op de tijden dat er echt overlast wordt veroorzaakt (doordeweekse dagen van 8.25 - 8.35 uur)
Belasting, Werk en Inkomen;afzetten hartenstraat voor kerst<br />de drukste periode vh jaar<br />klanten kunnen bij ons niet naar binnenschade vergoeden en geen toestemming meer geven vlak voor kerst
Belasting, Werk en Inkomen;Sinds de renovatie van de Bankastraat in Amsterdam Oost zijn er op nummer 24 en 22 twee parkeerplekken door omstandigheden niet gerealiseerd.<br />Volgens het plan dat alle bewoners hebben ontvangen zouden er enkele parkeerplekken verdwijnen ten gunst van ruimte voor fietsen. Echter niet deze twee plekken tegenover nr. 24 en 22.<br />Dat deze plekken niet zijn gerealiseerd is het gevolg van het destijds bouwvallige pand op de nummers 24 en 22. De gevel werd gestut met houten staanders die rusten op de plaats van de twee parkeerplekken. Bij de renovatie van de straat is er omheen gewerkt.<br />Desalniettemin worden deze plekken gebruikt door bewoners om te parkeren. De Cition schrijft al geen bonnen meer uit, maar de politie blijkbaar nog wel.<br />Door omstandigheden, namelijk griep, ben ik niet eerder dan vandaag de deur uitgegaan om boodschappen te doen.Ongeldig verklaren van parkeer boete (071084) en het realiseren van de twee parkeerplekken tegenover nummer 24 en 22 in de Bankastrat, zoals afgesproken in het bestemmingsplan van de renovatie van de straat!
Openbare Ruimte;Ik heb een parkeerboete gekregen (wel betaald per Park Mobile en toch een boete van EURO 59,90 in de bus gekregen) en een bezwaar ingediend bij Cition. Uition permitteert zich vervolgens BINNEN 6 WEKEN te reageren. Uiteraard heb ik betaald om te voorkomen dat ik aanmaningen en boeteverhoging krijg.Zorgen dat Cition binnen enkele dagen een klacht behandelt (in het bijzonder nu die van mij) en snel (moet) reageren en NOG BELANGRIJKER: het geld dat ik naar mijn mening onterecht heb betaald, HEEL SNEL TERUGBETALEN en daar keurig SCHRIFTELIJK  melding van moet maken naar mij naar aanleiding van ondeugdelijk werk van de verbalisant inclusief EXCUSES en CC NAAR DE GEMEENTE.
Basisinformatie;Mevrouw heeft al meerdere malen gebeld om voor 3 kinderen de stadspas aan te vragen. Telkens beloofd dat ze toegestuurd worden. Echter mevrouw heeft ze nog steeds niet ontvangen. mevrouw heeft hierdoor al meerdere koritngen misgelopen. Bovendien ontving mevrouw de kortingsbonnen te laat in de bus.<br />Kinderen zijn 1 week vrij, de bonnen zijn niet de hele vakantie geldig.Per omgaande voor de 3 kinderen van mevrouw een stadspas toesturen en graag compensatie voor de misgelopen kortingen.
Openbare Ruimte;will ik weeten warom mijn uitkering is getroken, minjheer M. demmer en minjheer schuurman hess zeg ik bin niet op tijd en bin ik niet op het afsprak van 07<wbr />/11<wbr />/ en 10<wbr />/11<wbr />/ 2014, ik  herhalen, ik heb geen uitnodiging gekrijget van  dwi, ook geen post, en nu zit uk zonder geld en ik bin hart pacent + hoog druk bloed, ext,,, ext<br />mijnn vraag ik will leven en u mij kan helpen, nu is bina kerst, 24<wbr />/25<wbr />/ december en ouder nieuw 2015 en ik heb niets hoe moet ik leven aub, dwi dwingt mij om beroep te gan, dat heb ik gedan per 08<wbr />/11<wbr />/2014, nu will ik de minjheer bergemeester zelef mij te kenen helpen aub, ik bin in noodsituatie ( ik heb honger ) en dat maag niet in nederland volgens de wet, aub mij helpen. dank u.will graag de gemeente mij kan helpen, en mijn uitkering door laten en mij met spoed het bedraag van maand november betalen laten aub, ik bin hart pacente en groniche hoog druk bloed, ik niets om te eten, nu bijna kerst en ouder nieuw 2015, en ik heb niets, aub helept u mij,ik heb problaime met de verhurde, ik nniet mijnn huur nu twe (2) manden niet bettalen, ook nu bin ik op straat,warom,?  BIN ZIEK AUB. <br /><br />M.v.groet. H. souayah. tel. 068340312
Parkeren;afgelopen donderdag  is bij mij mijn invalide parkeerplaats aangepast. dit is prima verlopen op 1 ding na . bij mijn voordeur is een flinke ruimte ontstaan, zodat ik met mijn rolstoel niet naar buiten kan . ik moest van bedrijf dat mijn plaats heeft aangepast , rochdale bellen , en volgens rochdale moet ik jullie weer bellen . dus ik hoop dat jullie dit probleem voor mij kunnen oplossen .Ja
Openbare Ruimte;Na jaren van overleg met de deelraad in Huize Lydia werd overeengekomen met vermelding in het wijkkrantje dat op het Museumplein honden in het winterseizoen los mochten. Ook werd dat vermeld op de poepzakjeshouders Dat is echter verwijderd. Ook is de uitlaatstrook verwijderd.<br />Voor bewoners in de omgeving, niet alleen uit de buurt, is het uitlaten van een hond ook een sociaal gebeuren <br />Ook heerst de indruk dat uitlaters eerder aangesproken worden dan bijv.wanderlpadfietser<br />De oude situatie herstellen
Openbare Ruimte;Onze straat wordt nooit schoongemakt, dit problem duurt al heel lang en onze straat is altijd echt vies. Er is ook een groot transportfiest die zit daar al lang maar het hoort bij niemand van onze straat en het wordt nooit gebruikt.Zekker maken dat de schoonmakers doet hun werk goed en verwijderen de transportfiets
Openbare Ruimte;Bewoonster van de Bellamybuurt in Amsterdam oudwest, belt ivm de filmopnames en de afgegeven vergunningen voor de parkeerplekken. Bewoonster geeft aan dat het om een enorm aantal parkeerplekken gaat. Hierdoor kan zij zelf haar auto niet kwijt. Ook is de doorgang naar de wijk vanaf de Bilderdijk afgezet. Bewoners zullen hierdoor helemaal om moeten rijden.Dat de gemeente de voor en nadelen bekijkt voor het geven van deze vergunningen. In deze wijk zijn er al een beperkt aantal parkeerplekken,. Door het afgeven van deze vergunningen wordt het alleen maar moeilijker. Ook zijn ze niet op de hoogte gebracht door bv bewonersbrieven van het stadsdeel.
Basisinformatie;Wij wonen aan het Bilderdijkpark. Kennelijk is het Cafe Restaurant De Liefde wederom gelukt een vergunning te krijgen voor het maken van absurd veel lawaai en dat voor een tweedaags evenenment!! Al twee dagen zitten we in een enorme muziekherrie. Het park is gevuld met honderden hipsters die het gras plat trappen, en troep op de grond gooien. Wij zijn zo langzamerhand woedend. Wie luistert nog naar ons? Waarom wordt ons, de bewoners, niets gevraagd? We krijgen van het cafe wel een brief in de bus, een aantal dagen voor koningsdag, maar je wordt geconfronteerd met een fait accompli. En dan twee dagen? Hoe is het mogelijk, stadsdeel west, dat jullie daarvoor toestemming verlenen? Dit loopt al een aantal jaren uit de hand. Een theepaviljoen....? Laat ons niet lachen. Het is een commerciele onderneming die uit is op zoveel mogelijk winst. Het gaat over onze hoofden heen. Het park is veel en veel te klein voor de expansiedrift van cafe restaurant De Liefde.Ja
Belasting, Werk en Inkomen;Bij ons zijn er werkzaamheden geweest aan de kades van de gracht. Om deze uit te voeren is er een bord geplaatst dat er geen fietsen geparkeerd mochten worden. Deze was zeer onduidelijk, er stond geen tijd bij en ook niet om welke huisnummers het ging. Verder waren de werkzaamheden al klaar en hebben wij daarom voor onze deur (123) onze fietsen weer neergezet. Dit was niet op de plek van de werkzaamheden (die al klaar waren) en toch zijn 4 van onze fietsen weggeknipt.Nee
Basisinformatie;Hallo, ik ben Ineke van Holst uit 's Hertogenbosch en gisteren (= paaszaterdag) hadden wij een feest van een vriend op het Rokin. Het feest zou om 16.00 uur beginnen en om 16.45 uur moesten wij absoluut aanwezig zijn ivm iets bijzonders. We hadden besloten met zijn vijven met de auto te gaan en op de P&R van het Olympisch stadion te parkeren. Bij het stadion aangekomen (ong. 16.00 uur) hebben wij de middelste inrijstrook gekozen en de auto geparkeerd (er waren heel veel open plaatsen). Toen wij bij het loket gingen vragen hoe het geregeld was met de OV-kaartjes, deelde hij ons mee dat wij via de verkeerde route (namelijk de gewone parkeertariefrij) hadden gepakt en hij vertelde ons dat wij weer met de auto naar buiten moesten om de juiste P&R-inrijstrook te pakken.Wij weer er uit gereden, gedraaid bij het draaipunt en netjes in de rij gaan staan. Wij constateerden dat de auto's niet in een lekker tempo doorreden:.................<br />zie verder bijlage svp.
Openbare Ruimte;Ik kreeg een brief van Cition met de mededeling dat het tarief van de parkeervergunning in mijn parkeergebied (Zuid 3.2. De Pijp)  maarliefst met 60 euro per jaar omhoog gaat. De hoogte van dit bedrag vind ik onverklaarbaar en asociaal. In mijn wijk (Diamantbuurt) is altijd genoeg parkeerruimte en het enige wat veranderd is is dat er veel minder parkeerautomaten zijn voor tijdelijk parkeren waardoor het onaantrekkelijker wordt om bezocht te worden.Een paar ideeen:<br />Ik zou het fijn vinden als voor dit soort verhogingen gekeken wordt naar het inkomen van de bewoners. <br />Ook zie ik de nut ervan niet in, hier is genoeg parkeerruimte. <br />Waarom gaat zo een enorme verhoging niet in stappen? Krijgen wij een garantie over een termijn tot wanneer dit bedrag vastgezet is of kan dit nu elk jaar met 60 euro omhoog gaan? <br />Ik zou het er wel mee eens zijn als bijvoorbeeld de Amsteldijk ook een 30km zone wordt en parkeren verboden wordt op de Van Woustraat en er meer plek nodig is. Van Woustraat en Amsteldijk zijn allebei erg gevaarlijke straten en daar mag nog veel aan gebeuren.<br />Graag uw reactie.
